reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
e4f2acb4-5458-4f46-920c-4943847a4528,Conceição Oliveira,https://play-lh.googleusercontent.com/a/AAcHTte-6eZ8QvnpTeVIIJU4CsU1y1tZezjiqqIbNzz9l_et=mo,"Achei interessante, prático e muito bom. Gostei e recomendo. Ontem fiquei um pouco triste porque minha pulseira do nada se desconectou do meu celular. Hoje tive que reiniciar meu celular pra minha pulseira se conectar novamente. Só não entendi porque aconteceu isso",4,0,2.2.37.20122461,2021-01-25 14:11:16,,,2.2.37.20122461
53d90b97-8f96-43a8-9a83-6aea03ec3014,alexandra monginho,https://play-lh.googleusercontent.com/a-/AD_cMMR0YHHpMoSsHCpB8T78koi193KAQ-sh-kyf1znah22d6J6A,"Tenho um smartwatch active 2 e tinha um telemóvel Huawei. Estava sempre a desconectar-se. Agora tenho um telemóvel da samsung e isso já não acontece. Porém, deixou de contar os kms quando vou andar de bicicleta. Tenho a localização ligada mas não conta kms. Que posso fazer?",4,17,2.2.31.20061661,2020-07-08 04:57:52,,,2.2.31.20061661
9f3386be-f412-4660-93f4-631829e9e5ee,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"O único ponto negativo é que, mesmo dentro do raio de alcance do bluetooth, de tempos em tempos o relógio de desconecta do aparelho. Tirando isto, é ótimo.",4,2,2.2.21.18080361,2018-09-23 17:45:06,,,2.2.21.18080361
72ffb5de-6f5f-41b4-9535-44e0649cf218,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tenho um Gear S3 Frontier e um Galaxy S8. Quero o UBER funcionando, para não ter que esperar com o celular na mão. Não é possível a Samsung não resolver isso. Muitos App não funcionam a contento.",4,0,2.2.21.18080361,2018-11-21 21:31:38,,,2.2.21.18080361
a8bb4218-5192-4bec-891b-5b0563ff9e50,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"O App e as funcionalidades são ótimos, mas ainda precisa melhorar a experiência de achar algumas informações... por exemplo achar as watchfaces que já baixei, como personalizar toques e afine",4,0,,2019-03-24 08:20:40,,,
cf480244-f35a-4e9f-a041-3acde9d970ed,Juliano Siqueira,https://play-lh.googleusercontent.com/a-/AD_cMMTrMIUSfsi6bb02ZUr-wVz9YboMkMbhhKF2AIXztswgGR8,"Para quem não sabe é difícil localizar os temas gratuitos... fora isso o app é muito bem feito nao trava, nao da erro... a sincronização com o relógio é top de mais!!!",4,0,2.2.34.20091461,2020-10-28 09:27:07,,,2.2.34.20091461
aab63d11-f06a-4b43-8008-b4c005fdc2f3,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Super prático com informações objetivas a respeito da monitorização cardio respiratória, durante exercícios fisicos. Ainda levando como bônus algumas informações, como hora, clima, notificações.... .",4,1,2.2.28.19120361,2020-01-04 09:46:44,,,2.2.28.19120361
360b84c2-48e2-41d7-ac67-902bb5675d79,Sarah Klokner,https://play-lh.googleusercontent.com/a-/AD_cMMRxt5AniLbVSmDhqWNWxKnGbPnllFHucU7MFPxhx074gXY,"Sugiro que exista opção de programar modo noturno, além da opção de acionar automaticamente nos horários de sono. Possibilidade de ter acesso a outras funções da pulseira enquanto faz exercício",4,0,2.2.54.22112861,2023-04-23 23:18:33,,,2.2.54.22112861
f5162ca4-585f-4711-91a4-8d688c1d9a48,Giovana Brito,https://play-lh.googleusercontent.com/a-/AD_cMMSouYM1JrRupXHj7p5RQgFDUykTpaT9byB7rSP7AsGG9mX2,"Mil atualizações, mas os designer do relógio não muda nunca. Poderia ter mais para personalizar o relógio, como outras cores.",4,0,2.2.54.22112861,2023-03-20 09:24:14,,,2.2.54.22112861
ffd6cd43-6df5-4cab-9615-13a74d58e01a,Iago Soares Martins,https://play-lh.googleusercontent.com/a-/AD_cMMT33MP0LBRMMY1gdL7u4c6rzWn4ZhJ5y9tSDXm3AK8WB8tk,"O app é bem completo, nele consigo cor meu Galaxy buds pro e meu Galaxy watch 4 perfeitamente, mas eu tenho apenas uma crítica mas é em relação ao relógio, eu acho que o Galaxy watch 4 deveri por padra vir com a opção de instalar o whatsapp para que seja mais fácil responder e visualizar as mensagens, atualmente vejo que não é possível ouvir áudios do whatsapp através do relógio pelo menos não por métodos convencionais, pra um relógio que custa em torno de R$ 1000 isso já deveria ser possível",4,0,2.2.50.22072061,2022-11-07 11:12:45,,,2.2.50.22072061
07be2a33-063a-4605-8d4a-adab2081cb00,Kookie's & Suga,https://play-lh.googleusercontent.com/a-/AD_cMMTDn-rayub8ZJrVFdqLd-2LyDH4Vco_QbC4RZ4csZaMBKU,O aplicativo é muito bom sobre o relógio só tem dois problemas a bateria quando usa ligado o visor direto a bateria não dura muito outro problema quando usa comando de voz e internet o relógio fica muito lento mais gostei muito no geral,4,4,2.2.32.20071661,2020-09-06 20:36:59,,,2.2.32.20071661
a7457cc2-4f4c-4399-87be-8ca08f0f6f33,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Olá. Nesse fim de semana meu relógio passou a mostrar as horas no horário de verão. Consegui ajustar as horas manualmente, quando o relógio fica despareado com o celular. Mas assim que conecta o relógio ao celular, as horam mudam novamente. O que fazer??",4,7,2.2.27.19083061,2019-11-04 09:52:37,,,2.2.27.19083061
bc2851c4-133a-4286-9cd6-322085aae099,Ricardo Smith,https://play-lh.googleusercontent.com/a-/AD_cMMTPxRX2z5166spmPu9HWCVnZR7FJEr-8fz54yUXt0KVx-8,"Otimo aplicativo, mas deixa a desejar para quem utiliza o relogio. Sinto que faltam visores que forneçam ao usuário opções de configurações e bem como opções minimalistas.",4,0,2.2.33.20082161,2020-09-21 11:36:48,,,2.2.33.20082161
e3fff1a1-f850-4fa8-815d-a8766deedefc,Zac Br,https://play-lh.googleusercontent.com/a-/AD_cMMR4cKUb1_JCg12XCNTFURvH-B2YDADEBNphFpERGiT9KQ,"Gostei bastante da ideia, porém poderia ter a opção de aparecer uma parte das mensagens no visor, e ter mais opções de configuração de estilo do visor.",4,0,2.2.30.20031361,2020-07-08 11:07:50,,,2.2.30.20031361
