reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6fa54e23-6177-4f17-9147-ee76d1341226,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muito bom! Galaxy watch active 2 é o melhor smartwatch da atualidade. Lindo design e muito funcional.,5,0,2.2.27.19083061,2019-10-19 22:36:49,,,2.2.27.19083061
66d5bcd0-5172-465a-a03a-c8d2f09f4d2a,Wagner Cesar Soares,https://play-lh.googleusercontent.com/a/AAcHTtdpFC3DJr0yjJmWYotpIJDBXMs3v9VhzJd320XUq6C8=mo,"App funciona perfeitamente, vários recursos grátis e os depois com valor acessível para os usuários.",5,0,2.2.34.20091461,2020-10-26 09:37:50,,,2.2.34.20091461
52fd8d74-335b-44bd-8701-c816f0458211,Wdson Oneyl Martins da silva,https://play-lh.googleusercontent.com/a/AAcHTtevS_exnLQF1HMeg3aw-SwV5yBuTC4vZMwazIpIIo-7=mo,Aplicativo bastante interessante e interativo. Ajuda bastante no dia a dia.,5,0,2.2.39.21052561,2021-06-22 01:42:05,,,2.2.39.21052561
64605c04-5043-4048-af63-005d3d6ef663,Marco Santos,https://play-lh.googleusercontent.com/a-/AD_cMMRrnt4_oCoUn4P6KHuxmRUFN2YYA4p6J9GTog0ISuMxViM,Excelente ferramenta para configuração do smart watch. Cada vez melhor...!!!,5,0,2.2.38.21011861,2021-02-03 17:31:08,,,2.2.38.21011861
a99dcb51-9fae-4eee-b242-1757de12a65f,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App sensacional, fácil, dinâmico e inteligente. Estou envolvida com ele!",5,0,2.2.24.19031361,2019-04-24 02:43:34,,,2.2.24.19031361
fa3ed848-00f2-4dc6-9ace-278b8e0a4c3f,Geraldo Calmon Assumpção Marques (GECALMON),https://play-lh.googleusercontent.com/a-/AD_cMMTx0wkaLHHFC00s8hLUlCCOqS8cZRzIvWd8d2cTfTV0GXQ,"Achei o relatório muito bonito, discreto , útil e de fácil configuração!",5,0,2.2.46.21112461,2021-12-25 15:54:47,,,2.2.46.21112461
9cf6ed8c-c802-4023-927a-c8203bcbe443,Cristiane chis,https://play-lh.googleusercontent.com/a-/AD_cMMRHnDLz-ksJugPH0ruPt_Xma-mM_90XDLoI5PicRS3D5mV3,Adorando e fácil acesso e não poderia inventar uma coisa melhor. Está sendo muito do meu agrado.,5,0,2.2.34.20091461,2020-12-17 03:28:35,,,2.2.34.20091461
d737335d-bfa7-4278-8107-642781b7d34e,Felipe Viana,https://play-lh.googleusercontent.com/a/AAcHTtdp_uM4xwKBfRKGO21xnu_FyQWGeI0SpKG6PaCqKxUW=mo,"App muito leve,fácil de se conectar e de ser configurado,parabéns a samsung pelo app.",5,0,,2020-12-09 22:19:12,,,
d557b393-efc8-4aee-8de3-c1ef72d5a2ec,Mundo di Pietro,https://play-lh.googleusercontent.com/a-/AD_cMMQRASoJaKMsYVpwo0FsOMRKRRxX3ia3Q0Q9TEbXstuvGTs,"Muito bom, o ecossistema Samsung é muito bom! Ótima integração entre os aparelhos!",5,0,2.2.34.20091461,2020-10-15 16:03:28,,,2.2.34.20091461
77a3ea52-d551-4624-8f19-b45fe09a2efb,Manico Manico,https://play-lh.googleusercontent.com/a-/AD_cMMR9NEQfJAllUoN-00W-A2F8wg06us2Sni_2M3JTc1Hqh-c,"É um aplicativo multifuncional, versátil, e de simples manuseio muito bom! recomendo.",5,1,2.2.42.21083061,2021-10-02 10:35:03,,,2.2.42.21083061
44e9e4e2-92b5-4961-b812-ad9a9f2ad8d4,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Uma excelente ferramenta para monitorar minhas atividades físicas e me manter em saúde.,5,0,2.2.30.20031361,2020-04-18 10:41:27,,,2.2.30.20031361
ff14dfd6-6686-4f3d-9a4f-c0cfe23fe1e7,Marcelo Ripper,https://play-lh.googleusercontent.com/a-/AD_cMMQrtaG22IcSXZhgxwOqK2SiqeSDNIQeCRxGs_AqYIW-Ug,"Excelente app de gerenciamento e personalização, compatível com o Galaxy Watch Active.",5,0,2.2.38.21011861,2021-02-25 19:46:20,,,2.2.38.21011861
ac4e0a48-d267-4d68-930a-b98e291afa7e,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ótima pulseira para todos os sentidos muitas função me ajuda bastante durante o trabalho . funcionamento do A50,5,0,2.2.24.19031361,2019-08-07 20:48:52,,,2.2.24.19031361
