reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
6ff5c956-1d1a-40f5-81bd-22deffce93ad,Anderson Zabulon,https://play-lh.googleusercontent.com/a-/AD_cMMRIpAKb7UEMYmq9dUCU_zGozDP_mccLqK3Adty7eMPSs2U,Normal até que eu veja o funcionamento com mais tempo.,3,0,2.2.41.21071361,2021-08-20 22:20:26,,,2.2.41.21071361
6c6a96fd-5394-46af-b051-992cb84f9b43,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Fica devendo em aparelhos que não são Samsung. Você não tem a mesma experiência. 😑,3,0,2.2.24.19031361,2019-05-23 22:01:12,,,2.2.24.19031361
332c0549-0442-4cf0-93c4-91557f079d97,Nicolas Lucca,https://play-lh.googleusercontent.com/a-/AD_cMMTL6Hp6fMNqrqaUFwVqZR40SYQfFe3Q634Ju2vzpf5-Mw,Eu gostava mais tá interface antiga.,3,0,2.2.47.21122061,2022-01-10 08:47:25,,,2.2.47.21122061
d337125a-0ee2-4b9a-94bf-7cb545b78f8f,Manuela Santos,https://play-lh.googleusercontent.com/a-/AD_cMMTw7zTOVUSYW2qieLhUctBAqwfWM8EaWFGCRcYq07TQ3nik,A bateria dura muito poucas horas.,3,0,2.2.38.21011861,2021-06-11 05:47:47,,,2.2.38.21011861
b507374b-6939-4642-8a95-bbce3ab6140a,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Depois da última atualização não aceita mudar o plano de fundo.,3,0,2.2.24.19031361,2019-08-31 21:50:55,,,2.2.24.19031361
5fdc4dbc-f3a5-4c88-b2ff-662fc4540e12,Heron dos Anjos Pereira,https://play-lh.googleusercontent.com/a/AAcHTtekhPJvExybO-JT8q50gYRbxCIK3gwDKtexNnYmTNOi=mo,Problemas para carregar a conta,3,0,2.2.30.20031361,2020-07-06 15:09:53,,,2.2.30.20031361
73f3ba33-9cd8-451b-a233-09024fcf59e2,Orlando Valente,https://play-lh.googleusercontent.com/a/AAcHTtcQnWYZ9Gmfgc8CnyGShWRWy31gzVssP4o9lTE5I0o=mo,Poucas ou nenhumas aplicações em português.,3,0,2.2.36.20113061,2021-01-02 17:59:56,,,2.2.36.20113061
f406b3f1-f46c-4894-8663-5da3836c0844,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Não está visualizando novos ""VISORES DO RELÓGIO"".",3,0,2.2.27.19083061,2019-11-21 16:56:27,,,2.2.27.19083061
e2d540f6-1a96-467e-991e-01561bdad7c6,José Modesto,https://play-lh.googleusercontent.com/a-/AD_cMMTKnGrruAB0QnJDLOCWyfvOTrH7G6gxBIaBWLMMCRIO0II,Bom! falta muito pra se tornar excelente.,3,0,2.2.31.20061661,2020-07-25 23:01:06,,,2.2.31.20061661
2768711f-76a4-427e-85da-8ce1268663dc,Um usuário do Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pelo que se propõem, poderia ser melhor",3,0,2.2.21.18080361,2018-10-04 11:46:48,,,2.2.21.18080361
